Test,PKG,CPU,Time,Code,Code_Type,Compiler,Compiler_Type,Time_comp,Time_comp_cat,Space_comp,Space_comp_cat,Nested_loops,Simple_cond,Complex_cond,Recursion_calls,Source_LOC,NR_functions,NR_param,cyc_comp,Consumption,Energy_label
spectral-norm ,60.4306640625,48.47550964355469,2613.55,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,108.90617370605469,C
spectral-norm ,60.25328063964844,48.73417663574219,2607.49,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,108.98745727539062,C
spectral-norm ,59.985076904296875,49.02966308593751,2503.11,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,109.01473999023438,C
spectral-norm ,60.669769287109375,48.36975097656249,2608.66,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,109.03952026367188,C
spectral-norm ,60.32060241699219,48.75221252441406,2609.6,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,109.07281494140625,C
spectral-norm ,60.30778503417969,48.77986145019531,2606.36,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,109.087646484375,C
spectral-norm ,60.33966064453125,48.794036865234375,2610.75,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,109.13369750976562,C
spectral-norm ,60.55735778808594,48.62310791015625,2606.31,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,109.18046569824219,C
spectral-norm ,60.95408630371094,48.54273986816406,2632.35,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,109.496826171875,C
spectral-norm ,60.970001220703125,48.66667175292969,2605.32,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,109.63667297363281,C
spectral-norm ,60.798309326171875,48.858245849609375,2604.71,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,109.65655517578125,C
spectral-norm ,60.639678955078125,49.157501220703125,2595.26,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,109.79718017578125,C
spectral-norm ,60.66606140136719,49.160736083984375,2597.9,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,109.82679748535156,C
spectral-norm ,60.91510009765625,49.008209228515625,2599.95,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,109.92330932617188,C
spectral-norm ,60.97328186035156,49.07806396484375,2596.97,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,110.05134582519531,C
spectral-norm ,61.030609130859375,49.12213134765625,2599.28,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,110.15274047851562,C
spectral-norm ,60.667449951171875,49.530227661132805,2498.81,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,110.19767761230469,C
spectral-norm ,60.854217529296875,49.39884948730469,2588.6,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,110.25306701660156,C
spectral-norm ,61.3057861328125,50.118072509765625,2501.4,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,111.42385864257812,D
spectral-norm ,61.63487243652344,50.38133239746094,2498.8,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,112.01620483398438,D
spectral-norm ,61.90663146972656,50.477005004882805,2572.38,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,112.38363647460938,D
spectral-norm ,62.51399230957031,50.39196777343751,2557.9,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,112.90596008300781,D
spectral-norm ,62.173675537109375,50.744537353515625,2505.33,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,112.918212890625,D
spectral-norm ,62.359039306640625,50.60205078125,2554.31,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,112.96109008789062,D
spectral-norm ,62.3360595703125,50.64390563964844,2501.86,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,112.97996520996094,D
spectral-norm ,62.30889892578125,51.03709411621094,2536.02,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,113.34599304199219,D
spectral-norm ,62.90415954589844,51.28192138671875,2524.79,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,114.18608093261719,D
spectral-norm ,62.85325622558594,51.370025634765625,2499.24,C,1,GCC 11.2.0,1,O(n^2/T),9,O(n),3,2.0,1.0,0.0,0.0,183.0,9.0,13.0,28.0,114.22328186035156,D
binary-trees ,69.0943603515625,53.304153442382805,3238.24,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,122.39851379394531,D
binary-trees ,69.18287658691406,53.46099853515625,3226.88,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,122.64387512207031,D
binary-trees ,69.19114685058594,53.58322143554688,3222.34,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,122.77436828613281,D
binary-trees ,69.701416015625,53.43844604492188,3251.77,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,123.13986206054688,D
binary-trees ,69.36833190917969,53.82232666015625,3186.03,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,123.19065856933594,D
binary-trees ,69.53514099121094,53.68446350097656,3253.66,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,123.2196044921875,D
binary-trees ,69.54295349121094,53.79122924804688,3242.99,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,123.33418273925781,D
binary-trees ,69.73873901367188,53.72453308105469,3263.9,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,123.46327209472656,D
binary-trees ,69.67739868164062,53.78767395019531,3267.03,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,123.46507263183594,D
binary-trees ,69.62600708007812,53.995391845703125,3202.93,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,123.62139892578125,D
binary-trees ,69.75936889648438,53.955963134765625,3256.25,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,123.71533203125,D
binary-trees ,69.72492980957031,54.00254821777344,3220.2,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,123.72747802734375,D
binary-trees ,69.79512023925781,54.00663757324219,3244.88,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,123.8017578125,D
binary-trees ,69.79605102539062,54.021331787109375,3228.81,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,123.8173828125,D
binary-trees ,69.72630310058594,54.12603759765625,3222.98,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,123.85234069824219,D
binary-trees ,69.7340087890625,54.171722412109375,3203.68,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,123.90573120117188,D
binary-trees ,69.94491577148438,53.99790954589844,3280.0,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,123.94282531738281,D
binary-trees ,69.93704223632812,54.22215270996094,3223.2,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,124.15919494628906,D
binary-trees ,69.89836120605469,54.28886413574219,3218.1,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,124.18722534179688,D
mandelbrot ,68.6732177734375,55.52746582031249,3019.37,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3.0,13.0,9.0,0.0,177.0,7.0,15.0,46.0,124.20068359375,D
mandelbrot ,68.67726135253906,55.52545166015625,3018.41,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3.0,13.0,9.0,0.0,177.0,7.0,15.0,46.0,124.20271301269531,D
binary-trees ,70.08589172363281,54.13238525390625,3262.33,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,124.21827697753906,D
binary-trees ,69.90965270996094,54.310089111328125,3216.32,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,124.21974182128906,D
binary-trees ,70.05050659179688,54.22619628906249,3232.29,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,124.27670288085938,D
binary-trees ,70.02288818359375,54.34924316406249,3221.34,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,124.37213134765625,D
binary-trees ,70.16806030273438,54.259185791015625,3276.22,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,124.42724609375,D
binary-trees ,70.02590942382812,54.44918823242188,3191.69,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,124.47509765625,D
binary-trees ,70.06832885742188,54.427642822265625,3190.93,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,124.4959716796875,D
binary-trees ,70.16665649414062,54.5595703125,3198.58,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,124.72622680664062,D
binary-trees ,70.42788696289062,54.394134521484375,3297.05,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,124.822021484375,D
binary-trees ,70.61036682128906,54.41793823242188,3279.7,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,125.02830505371094,D
binary-trees ,70.57696533203125,54.500930786132805,3304.67,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,125.07789611816406,D
binary-trees ,70.48847961425781,54.68765258789063,3281.87,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,125.17613220214844,D
binary-trees ,70.44252014160156,54.773345947265625,3202.1,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,125.21586608886719,D
binary-trees ,70.50485229492188,54.78692626953125,3210.52,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,125.29177856445312,D
binary-trees ,70.6199951171875,54.68292236328125,3246.06,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,125.30291748046875,D
binary-trees ,70.68313598632812,54.632904052734375,3306.66,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,125.3160400390625,D
binary-trees ,70.62794494628906,54.699264526367195,3255.11,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,125.32720947265625,D
binary-trees ,70.44902038574219,54.93290710449219,3209.97,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,125.38192749023438,D
binary-trees ,71.01025390625,54.38874816894531,3320.95,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,125.39900207519531,D
binary-trees ,70.69332885742188,54.765182495117195,3287.4,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,125.45851135253906,D
binary-trees ,70.75262451171875,54.7470703125,3268.81,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,125.49969482421875,D
binary-trees ,70.59457397460938,55.00804138183594,3237.07,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,125.60261535644531,D
binary-trees ,70.690185546875,55.03221130371094,3242.99,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,125.72239685058594,D
binary-trees ,70.74519348144531,54.98822021484375,3222.55,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,125.73341369628906,D
binary-trees ,70.79400634765625,55.01878356933594,3234.5,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,125.81278991699219,D
binary-trees ,70.88108825683594,54.95724487304688,3262.0,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,125.83833312988281,D
binary-trees ,70.99070739746094,54.98474121093751,3270.72,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,125.97544860839844,D
binary-trees ,70.74148559570312,55.254791259765625,3162.35,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,125.99627685546875,D
binary-trees ,71.07147216796875,55.08897399902344,3281.23,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,126.16044616699219,D
binary-trees ,70.88232421875,55.31327819824219,3175.49,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,126.19560241699219,D
binary-trees ,71.24850463867188,55.20812988281249,3298.76,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,126.45663452148438,D
binary-trees ,70.97828674316406,55.68104553222656,3155.09,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,126.65933227539062,D
binary-trees ,71.24653625488281,55.42897033691406,3278.46,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,126.67550659179688,D
binary-trees ,71.19467163085938,55.54158020019531,3183.78,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,126.73625183105469,D
binary-trees ,71.32510375976562,55.412384033203125,3292.92,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,126.73748779296875,D
binary-trees ,71.38259887695312,55.46299743652344,3239.51,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,126.84559631347656,D
binary-trees ,71.42658996582031,55.49314880371094,3273.22,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,126.91973876953125,D
binary-trees ,71.54043579101562,55.53170776367188,3268.75,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.0721435546875,D
binary-trees ,71.32781982421875,55.75036621093751,3175.51,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.07818603515625,D
binary-trees ,71.70111083984375,55.51158142089844,3295.79,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.21269226074219,D
binary-trees ,71.65968322753906,55.55679321289063,3190.7,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.21647644042969,D
binary-trees ,71.40614318847656,55.82893371582031,3175.53,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.23507690429688,D
binary-trees ,71.52354431152344,55.71783447265625,3242.24,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.24137878417969,D
binary-trees ,71.59213256835938,55.705032348632805,3257.14,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.29716491699219,D
binary-trees ,71.4276123046875,55.88337707519531,3164.37,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.31098937988281,D
binary-trees ,71.30809020996094,56.015167236328125,3150.43,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.32325744628906,D
binary-trees ,71.60868835449219,55.782241821289055,3288.03,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.39093017578125,D
binary-trees ,71.54237365722656,55.93331909179688,3182.86,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.47569274902344,D
binary-trees ,71.41215515136719,56.07238769531249,3123.0,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.48454284667969,D
binary-trees ,71.62088012695312,55.873733520507805,3211.64,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.49461364746094,D
binary-trees ,71.57322692871094,55.92306518554688,3190.86,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.49629211425781,D
binary-trees ,71.5294189453125,55.982131958007805,3205.7,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.51155090332031,D
binary-trees ,71.72969055175781,55.805084228515625,3262.37,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.53477478027344,D
binary-trees ,71.47508239746094,56.06187438964844,3120.05,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.53695678710938,D
binary-trees ,71.68241882324219,55.883636474609375,3124.62,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.56605529785156,D
binary-trees ,71.64179992675781,55.956100463867195,3195.01,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.597900390625,D
binary-trees ,71.8353271484375,55.78572082519531,3283.23,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.62104797363281,D
binary-trees ,71.71018981933594,55.91529846191406,3186.02,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.62548828125,D
binary-trees ,71.81986999511719,55.81968688964844,3276.63,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.63955688476562,D
binary-trees ,71.61247253417969,56.034271240234375,3159.11,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.64674377441406,D
binary-trees ,71.52915954589844,56.15783691406249,3170.33,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.68699645996094,D
binary-trees ,71.91688537597656,55.78288269042969,3312.92,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.69976806640625,D
binary-trees ,71.5982666015625,56.11659240722656,3158.27,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.71485900878906,D
binary-trees ,71.79086303710938,55.95726013183594,3255.52,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.74812316894531,D
binary-trees ,71.5875244140625,56.19618225097656,3128.36,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.78370666503906,D
binary-trees ,71.97390747070312,55.83981323242188,3300.04,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.813720703125,D
binary-trees ,71.82502746582031,56.02209472656249,3217.92,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.84712219238281,D
binary-trees ,71.7069091796875,56.15061950683594,3168.86,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.85752868652344,D
binary-trees ,71.63551330566406,56.25062561035156,3171.45,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.88613891601562,D
binary-trees ,71.60005187988281,56.302001953125,3114.21,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.90205383300781,D
binary-trees ,71.8265380859375,56.07684326171875,3217.44,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.90338134765625,D
binary-trees ,71.97450256347656,55.93153381347656,3279.5,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.90603637695312,D
binary-trees ,71.63253784179688,56.34146118164063,3163.67,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,127.9739990234375,D
binary-trees ,71.97653198242188,56.04518127441406,3271.68,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.02171325683594,D
binary-trees ,71.78726196289062,56.25877380371094,3193.49,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.04603576660156,D
binary-trees ,71.7950439453125,56.343109130859375,3137.35,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.13815307617188,D
binary-trees ,71.69618225097656,56.44560241699219,3140.17,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.14178466796875,D
binary-trees ,71.7835693359375,56.374786376953125,3145.41,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.15835571289062,D
binary-trees ,71.97488403320312,56.190475463867195,3221.37,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.1653594970703,D
binary-trees ,71.63069152832031,56.54823303222656,3096.57,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.17892456054688,D
binary-trees ,71.92378234863281,56.33541870117188,3173.52,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.2592010498047,D
binary-trees ,71.912109375,56.35290527343751,3164.94,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.2650146484375,D
binary-trees ,72.04562377929688,56.236724853515625,3229.24,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.2823486328125,D
