Test,PKG,CPU,Time,Code,Code_Type,Compiler,Compiler_Type,Time_comp,Time_comp_cat,Space_comp,Space_comp_cat,Nested_loops,Simple_cond,Complex_cond,Recursion_calls,Source_LOC,NR_functions,NR_param,cyc_comp,Consumption
binary-trees ,70.06832885742188,54.427642822265625,3190.93,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,124.4959716796875
binary-trees ,70.16665649414062,54.5595703125,3198.58,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,124.72622680664062
binary-trees ,70.42788696289062,54.394134521484375,3297.05,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,124.822021484375
binary-trees ,70.61036682128906,54.41793823242188,3279.7,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,125.02830505371094
binary-trees ,70.57696533203125,54.500930786132805,3304.67,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,125.07789611816406
binary-trees ,70.48847961425781,54.68765258789063,3281.87,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,125.17613220214844
binary-trees ,70.44252014160156,54.773345947265625,3202.1,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,125.21586608886719
binary-trees ,70.50485229492188,54.78692626953125,3210.52,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,125.29177856445312
binary-trees ,70.6199951171875,54.68292236328125,3246.06,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,125.30291748046875
binary-trees ,70.68313598632812,54.632904052734375,3306.66,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,125.3160400390625
binary-trees ,70.62794494628906,54.699264526367195,3255.11,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,125.32720947265625
binary-trees ,70.44902038574219,54.93290710449219,3209.97,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,125.38192749023438
binary-trees ,71.01025390625,54.38874816894531,3320.95,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,125.39900207519531
binary-trees ,70.69332885742188,54.765182495117195,3287.4,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,125.45851135253906
binary-trees ,70.75262451171875,54.7470703125,3268.81,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,125.49969482421875
binary-trees ,70.59457397460938,55.00804138183594,3237.07,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,125.60261535644531
binary-trees ,70.690185546875,55.03221130371094,3242.99,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,125.72239685058594
binary-trees ,70.74519348144531,54.98822021484375,3222.55,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,125.73341369628906
binary-trees ,70.79400634765625,55.01878356933594,3234.5,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,125.81278991699219
binary-trees ,70.88108825683594,54.95724487304688,3262.0,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,125.83833312988281
binary-trees ,70.99070739746094,54.98474121093751,3270.72,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,125.97544860839844
binary-trees ,70.74148559570312,55.254791259765625,3162.35,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,125.99627685546875
binary-trees ,71.07147216796875,55.08897399902344,3281.23,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,126.16044616699219
binary-trees ,70.88232421875,55.31327819824219,3175.49,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,126.19560241699219
binary-trees ,71.24850463867188,55.20812988281249,3298.76,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,126.45663452148438
binary-trees ,70.97828674316406,55.68104553222656,3155.09,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,126.65933227539062
binary-trees ,71.24653625488281,55.42897033691406,3278.46,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,126.67550659179688
binary-trees ,71.19467163085938,55.54158020019531,3183.78,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,126.73625183105469
binary-trees ,71.32510375976562,55.412384033203125,3292.92,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,126.73748779296875
binary-trees ,71.38259887695312,55.46299743652344,3239.51,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,126.84559631347656
binary-trees ,71.42658996582031,55.49314880371094,3273.22,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,126.91973876953125
binary-trees ,71.54043579101562,55.53170776367188,3268.75,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.0721435546875
binary-trees ,71.32781982421875,55.75036621093751,3175.51,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.07818603515625
binary-trees ,71.70111083984375,55.51158142089844,3295.79,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.21269226074219
binary-trees ,71.65968322753906,55.55679321289063,3190.7,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.21647644042969
binary-trees ,71.40614318847656,55.82893371582031,3175.53,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.23507690429688
binary-trees ,71.52354431152344,55.71783447265625,3242.24,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.24137878417969
binary-trees ,71.59213256835938,55.705032348632805,3257.14,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.29716491699219
binary-trees ,71.4276123046875,55.88337707519531,3164.37,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.31098937988281
binary-trees ,71.30809020996094,56.015167236328125,3150.43,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.32325744628906
binary-trees ,71.60868835449219,55.782241821289055,3288.03,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.39093017578125
binary-trees ,71.54237365722656,55.93331909179688,3182.86,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.47569274902344
binary-trees ,71.41215515136719,56.07238769531249,3123.0,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.48454284667969
binary-trees ,71.62088012695312,55.873733520507805,3211.64,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.49461364746094
binary-trees ,71.57322692871094,55.92306518554688,3190.86,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.49629211425781
binary-trees ,71.5294189453125,55.982131958007805,3205.7,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.51155090332031
binary-trees ,71.72969055175781,55.805084228515625,3262.37,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.53477478027344
binary-trees ,71.47508239746094,56.06187438964844,3120.05,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.53695678710938
binary-trees ,71.68241882324219,55.883636474609375,3124.62,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.56605529785156
binary-trees ,71.64179992675781,55.956100463867195,3195.01,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.597900390625
binary-trees ,71.8353271484375,55.78572082519531,3283.23,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.62104797363281
binary-trees ,71.71018981933594,55.91529846191406,3186.02,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.62548828125
binary-trees ,71.81986999511719,55.81968688964844,3276.63,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.63955688476562
binary-trees ,71.61247253417969,56.034271240234375,3159.11,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.64674377441406
binary-trees ,71.52915954589844,56.15783691406249,3170.33,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.68699645996094
binary-trees ,71.91688537597656,55.78288269042969,3312.92,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.69976806640625
binary-trees ,71.5982666015625,56.11659240722656,3158.27,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.71485900878906
binary-trees ,71.79086303710938,55.95726013183594,3255.52,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.74812316894531
binary-trees ,71.5875244140625,56.19618225097656,3128.36,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.78370666503906
binary-trees ,71.97390747070312,55.83981323242188,3300.04,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.813720703125
binary-trees ,71.82502746582031,56.02209472656249,3217.92,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.84712219238281
binary-trees ,71.7069091796875,56.15061950683594,3168.86,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.85752868652344
binary-trees ,71.63551330566406,56.25062561035156,3171.45,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.88613891601562
binary-trees ,71.60005187988281,56.302001953125,3114.21,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.90205383300781
binary-trees ,71.8265380859375,56.07684326171875,3217.44,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.90338134765625
binary-trees ,71.97450256347656,55.93153381347656,3279.5,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.90603637695312
binary-trees ,71.63253784179688,56.34146118164063,3163.67,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,127.9739990234375
binary-trees ,71.97653198242188,56.04518127441406,3271.68,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.02171325683594
binary-trees ,71.78726196289062,56.25877380371094,3193.49,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.04603576660156
binary-trees ,71.7950439453125,56.343109130859375,3137.35,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.13815307617188
binary-trees ,71.69618225097656,56.44560241699219,3140.17,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.14178466796875
binary-trees ,71.7835693359375,56.374786376953125,3145.41,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.15835571289062
binary-trees ,71.97488403320312,56.190475463867195,3221.37,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.1653594970703
binary-trees ,71.63069152832031,56.54823303222656,3096.57,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.17892456054688
binary-trees ,71.92378234863281,56.33541870117188,3173.52,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.2592010498047
binary-trees ,71.912109375,56.35290527343751,3164.94,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.2650146484375
binary-trees ,72.04562377929688,56.236724853515625,3229.24,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.2823486328125
binary-trees ,71.92216491699219,56.38993835449219,3155.36,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.31210327148438
binary-trees ,72.01441955566406,56.36174011230469,3202.75,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.37615966796875
binary-trees ,71.8211669921875,56.558685302734375,3147.32,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.37985229492188
binary-trees ,71.92587280273438,56.47677612304688,3149.97,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.40264892578125
binary-trees ,71.96684265136719,56.438323974609375,3154.79,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.40516662597656
binary-trees ,71.93939208984375,56.48561096191406,3153.87,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.4250030517578
binary-trees ,71.97720336914062,56.49012756347656,3156.26,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.4673309326172
binary-trees ,72.20654296875,56.350830078125,3208.09,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.557373046875
binary-trees ,71.81468200683594,56.746856689453125,3090.61,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.56153869628906
binary-trees ,72.02012634277344,56.56304931640625,3146.54,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.5831756591797
binary-trees ,72.03964233398438,56.54359436035156,3151.42,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.58323669433594
binary-trees ,71.98500061035156,56.65599060058594,3129.04,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.6409912109375
binary-trees ,72.09902954101562,56.612258911132805,3203.23,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.71128845214844
binary-trees ,72.18907165527344,56.540069580078125,3185.82,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.72914123535156
binary-trees ,72.18142700195312,56.5517578125,3230.65,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.73318481445312
binary-trees ,72.00486755371094,56.744583129882805,3085.84,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.74945068359375
binary-trees ,72.20967102050781,56.55401611328125,3212.46,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.76368713378906
binary-trees ,72.16902160644531,56.656524658203125,3160.7,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.82554626464844
binary-trees ,72.10795593261719,56.890823364257805,3161.84,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,128.998779296875
binary-trees ,72.44174194335938,56.603530883789055,3234.42,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.04527282714844
binary-trees ,72.31222534179688,56.77970886230469,3163.04,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.09193420410156
mandelbrot ,71.08856201171875,58.14143371582031,2942.98,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,129.22999572753906
binary-trees ,72.2188720703125,57.01576232910156,3090.29,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.23463439941406
binary-trees ,72.6324462890625,56.61253356933594,3199.24,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.24497985839844
binary-trees ,72.58396911621094,56.77893066406249,3226.13,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.36289978027344
binary-trees ,72.3470458984375,57.017135620117195,3097.95,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.3641815185547
binary-trees ,72.56971740722656,56.81541442871094,3211.14,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.3851318359375
binary-trees ,72.35235595703125,57.033966064453125,3115.49,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.38632202148438
binary-trees ,72.31413269042969,57.0810546875,3099.39,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.3951873779297
binary-trees ,72.47561645507812,56.93038940429688,3160.97,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.406005859375
binary-trees ,72.61849975585938,56.841888427734375,3222.94,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.46038818359375
binary-trees ,73.48309326171875,55.979019165039055,3310.21,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.4621124267578
binary-trees ,72.57080078125,56.932174682617195,3197.85,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.5029754638672
binary-trees ,72.42105102539062,57.11717224121094,3102.93,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.53822326660156
binary-trees ,72.66334533691406,56.91184997558594,3193.22,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.5751953125
binary-trees ,72.44613647460938,57.145462036132805,3106.26,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.5915985107422
binary-trees ,72.69488525390625,56.97209167480469,3198.45,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.66697692871094
binary-trees ,72.60438537597656,57.07086181640625,3145.66,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.6752471923828
binary-trees ,72.65924072265625,57.029342651367195,3181.58,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.68858337402344
binary-trees ,72.53761291503906,57.15130615234375,3142.96,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.6889190673828
binary-trees ,72.5941162109375,57.15666198730469,3137.9,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.7507781982422
binary-trees ,72.71775817871094,57.04919433593751,3100.39,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.76695251464844
binary-trees ,72.6300048828125,57.16813659667969,3197.53,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.7981414794922
binary-trees ,72.59103393554688,57.28234863281249,3108.01,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.87338256835938
binary-trees ,72.78399658203125,57.10198974609375,3204.04,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.885986328125
binary-trees ,72.63130187988281,57.28919982910156,3123.35,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.92050170898438
binary-trees ,72.68392944335938,57.248565673828125,3137.05,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.9324951171875
mandelbrot ,71.41473388671875,58.53208923339844,2936.27,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,129.9468231201172
mandelbrot ,71.82394409179688,58.14465332031249,2926.32,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,129.96859741210938
binary-trees ,72.65476989746094,57.32493591308594,3109.08,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.97970581054688
binary-trees ,72.67823791503906,57.30685424804688,3125.32,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,129.98509216308594
binary-trees ,72.73085021972656,57.28625488281249,3194.44,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.01710510253906
binary-trees ,72.61917114257812,57.421432495117195,3133.5,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.0406036376953
binary-trees ,73.05526733398438,57.00175476074219,3185.91,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.05702209472656
binary-trees ,72.69581604003906,57.36663818359375,3109.79,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.0624542236328
binary-trees ,72.64190673828125,57.426315307617195,3130.83,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.06822204589844
binary-trees ,72.68045043945312,57.39305114746094,3110.57,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.07350158691406
binary-trees ,72.61036682128906,57.47119140625,3112.59,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.08155822753906
binary-trees ,72.71188354492188,57.381378173828125,3117.04,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.09326171875
binary-trees ,72.61361694335938,57.50289916992188,3120.19,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.11651611328125
binary-trees ,72.89888000488281,57.24427795410156,3227.14,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.14315795898438
binary-trees ,72.75810241699219,57.39703369140625,3092.94,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.15513610839844
binary-trees ,73.10902404785156,57.06222534179688,3274.75,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.17124938964844
binary-trees ,72.92561340332031,57.26300048828125,3188.06,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.18861389160156
binary-trees ,72.87728881835938,57.31898498535156,3145.73,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.19627380371094
binary-trees ,72.60533142089844,57.60348510742188,3074.18,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.2088165283203
binary-trees ,72.71430969238281,57.539154052734375,3110.89,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.2534637451172
binary-trees ,72.76260375976562,57.556686401367195,3127.85,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.3192901611328
binary-trees ,73.1571044921875,57.315444946289055,3235.52,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.47254943847656
binary-trees ,73.05662536621094,57.432464599609375,3166.19,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.4890899658203
binary-trees ,72.96916198730469,57.533538818359375,3129.66,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.50270080566406
binary-trees ,72.96176147460938,57.573822021484375,3125.43,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.53558349609375
binary-trees ,72.888671875,57.65890502929688,3076.32,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.54757690429688
binary-trees ,72.862548828125,57.75724792480469,3052.59,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.6197967529297
binary-trees ,72.90119934082031,57.720260620117195,3074.25,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.6214599609375
binary-trees ,72.94902038574219,57.678253173828125,3091.08,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.6272735595703
mandelbrot ,71.81684875488281,58.88397216796875,2931.08,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,130.70082092285156
binary-trees ,72.88520812988281,57.825592041015625,3094.81,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.71080017089844
binary-trees ,72.98033142089844,57.747604370117195,3076.77,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.72793579101562
binary-trees ,73.09783935546875,57.63395690917969,3126.7,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.73179626464844
binary-trees ,72.99667358398438,57.735366821289055,3075.67,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2,3,0,2,102,3,5,7,130.73204040527344
mandelbrot ,70.82421875,59.984573364257805,2694.55,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3,13,9,0,177,7,15,46,130.8087921142578
